1.0,-1.0,0.0,0.0,1.0,3.0,0.0,0.0,-2.0,-1.0,0.0,0.0
0.9999887977379677,-0.999996849385823,-0.00222270231706069,0.0006251301922985692,0.9999975803126933,2.999981020679373,-0.00048010341680696715,-0.0037657888506337743,-1.999970784501266,-0.9999983868751287,0.005796807501055207,0.00032006894457046374
0.999955412661501,-0.9999874601136903,-0.004445550803680556,0.0012502748150754152,0.9999903691526552,2.9999244594386423,-0.0009602368393965614,-0.00753168986306562,-1.9998837162300802,-0.9999935794350951,0.011593995428899665,0.0006401578938442708
0.9998998054494942,-0.9999718215848813,-0.006668667209598937,0.0018754458840327106,0.999978358053588,2.999830251995752,-0.0014404252571138436,-0.011297796439799924,-1.9997386926505294,-0.9999855720356727,0.017391880652554256,0.0009602835098181829
0.9998219737046427,-0.9999499337063757,-0.00889214574596966,0.002500652688121817,0.9999615465319367,2.999698397240675,-0.0019206879990308103,-0.015064180810640496,-1.999535707527575,-0.999974364354398,0.023190708364439545,0.0012804586850157027
0.9997219061258509,-0.9999217938701667,-0.011116072611728055,0.003125903723268442,0.9999399321803571,2.999528878923319,-0.00240104274766262,-0.01883090904687706,-1.9992747314048058,-0.9999599547862428,0.028990702903151432,0.0016006952152674244
0.9995995899530127,-0.9998874001520163,-0.013340636365435003,0.0037512175507872026,0.9999135123412999,2.999321683877937,-0.002881528162390575,-0.022598125557695303,-1.9989557310531818,-0.9999423415589277,0.034792354994782775,0.0019210189018796435
0.9994550242702552,-0.9998467523920141,-0.015565848592585332,0.004376595311387816,0.9998822868227218,2.9990768110488544,-0.0033621466187699284,-0.0263658392172742,-1.9985787040869991,-0.9999215245443916,0.04059569479084827,0.0022414313301675572
0.9992881977367442,-0.999799849402592,-0.017791868241406397,0.005002052599195924,0.9998462532946567,2.998794251388926,-0.0038429306586735576,-0.030134171489255977,-1.9981436209891887,-0.9998975021879826,0.04640113593285275,0.0025619542466381795
0.9990991019785761,-0.9997466901803154,-0.02001881020338321,0.005627600694071614,0.9998054100290251,2.9984739975751906,-0.004323903811298643,-0.03390321021167597,-1.9976504599609528,-0.9998702733368069,0.05220897741410733,0.00288260337065895
